userName,Rating,Review,Tanggal
Pengguna Google,1,"MediaTek helio P35, CPU : 4x Cortex-A53, Frekuensi : 900 MHz - 2301 MHz, RAM : 3GB, Android 12, Anda menyebutkan minimum RAM 1GB, tetapi yang RAM 3GB saja mengalami fps drop, lag, dsb, Mohon untuk diperbaiki, lebih baik mencoba mengoptimalkan pada HP low devices, logikanya low devices saja lancar apalagi yang RAM 8GB atau bahkan lebih, fokus dulu ke kinerja game bukan hero dan skin, logikanya banyak pemain banyak peluang yang topup untuk skin hero yang menjadi favoritnya, tolong segera di fix.",2024-12-19 11:48:57
Pengguna Google,1,aneh banget masak pas main dalam match keluar sendiri dan itu pun gak cuma 1 match doang tapi berkali-kali udah gitu dapat pelanggaran lagi,2025-02-28 17:30:43
Pengguna Google,4,"Overall game yg sangat bagus. Kalo boleh ngasih feedback, mungkin minta untuk diimprove dibagian controlnya kak. Saya suka geser untuk ngeliat ke depan pake telunjuk kanan, cuma untuk di HOK belum bisa krn masih patah2 belum semulus ML. Mungkin bs diimprove lg yaa🙏🏻🙏🏻🙏🏻🙏🏻",2024-11-07 15:04:12
Pengguna Google,2,"Banyak sekali Cheater kebelakangan ini, mereka tidak bisa di kill, seakan2 mereka abadi, banyak sekali memakai map hacker, jdi bisa ngeliat posisi kita. Kurangi lagi dan di kompres ukuran Game nya dan Pack di dalam game, soalnya banyak memakan penyimpanan, kurangi lagi player yang di sebut ""Dark Sistem"" itu, karena sangat mengganggu permainan, mereka tidak bisa bekerja sama, malah bermain sendirian",2025-01-10 03:36:47
Pengguna Google,5,"semakin bagus kualitas sinyal nya, ini aku kasih bintang 5. dan saran dari aku sebaiknya tidak usah memakai bahasa gaul. aku mendengarkannya jijik astaga, bisa ga biasa aja biar hero kuat terdengar sigma dan cool berbicara nya, ya kali hero sekuat dan sesangar lubu ngomong ""tipu daya bocil"" // coba bandingkan dengan suara alucard ""aku berlutut tchhh, dingin tetapi tidak kejam"" beda banget kan terdengar lebih cool. terus perkembangkan game nya !",2025-02-10 04:51:10
Pengguna Google,1,Pemilihan tim acak yang ngasal.. lebih sering dapat team yang cuma bisa ngancurin permainan dan mungkinn di bawah umur yang bahkan belum mengerti bermain dengan kerjasama.. percuma chat tapi tidak saling bisa paham komunikasi dan bermain kooperatif.. tambah lama tambah tak jelas... tolong ya masalah lapor melaporkan di lihat baik baik kejadian di chek dulu ya ..jelas² team tak kerjasama dan toxic tak kooperatif banyak diam dan musuh main keroyok ngekill nya malah kita yang di bilang feeding,2025-02-10 15:54:17
Pengguna Google,1,"Aku sangat kesal bermain berjam-jam hanya untuk tetap dibintang yang sama dan Rank yang sama. Bahkan para player di tim sendiri adalah Troll, musuh terbilang sangatlah kuat dan jago. Aku mendengar game ini mengutamakan keseimbangan match making yang adil, tapi dimana letak keadilannya!? Aku menyesal bermain kembali setelah berhenti begitu lama.Jika begini terus, aku akan berhenti bermain game ini, lagi pula kehilangan beberapa player tidak memberikan dampak kerugian besar bagi developer.",2024-12-14 22:57:56
Pengguna Google,2,"Aku cape, serius. Matchmakingnya tolong, benar-benar diperhatikan. Untuk sistemnya jahat bgt, 1 win-4x lose. Saya milih main n pindah MOBA ini buat ngilangin stres, klo gini gda bedanya sm yg sebelah",2025-02-01 14:03:17
Pengguna Google,1,"Sangat kecewa. Match yg tidak stabil. Banyak sekali pelanggaran yg dilakukan playernya. Ditambah pembagian damage, skill tiap hero serasa tidak seimbang. Adanya item kayak ga cukup menyeimbangkan. Damage yg terlalu besar, stun terlalu lama. Harus butuh di revamp skill2nya. Tidak merasakan kompetitif nya dalam pertandingan. Hanya bagus di grafik dan event gratis dan murah. Intinya sangat kecewa.",2025-01-03 06:12:10
Pengguna Google,1,"game sudah ga seru, masih banyak player ampas yang coba menggunakan cheat, sistem matchmaking yang ga imbang, seringnya banyak player afk",2025-01-27 05:36:05
Pengguna Google,2,"Saya bermain di dua ponsel. - Realme narzo 20 Chip Helio G85 Android 11 - Realme 6 Chip Helio G90T Android 11 Di narzo 20 game Fps tinggi dan grafis rendah lancar. Tapi kenapa di realme 6 yang sudah support 90hz di game masih 60fps itu pun tidak stabil di grafis menengah/rendah, sering ketika war 5vs5 frame drop sampai di 6-7Fps di 60Fps. Saya sudah melaporkan bug bug seperti ini beserta Foto/video nya tapi belum ada pemecahan masalah sampai saat ini. Membosankan!",2024-12-24 17:36:21
Pengguna Google,5,"gamenya sangat bagus, tapi jika bisa, tolong tambahkan fitur dimana kita bisa menggunakan skin yang kita miliki di mode offline nya, itu saja terimakasih",2025-03-05 05:07:22
Pengguna Google,1,"Skin bagus, event bagus, tapi matchmaking busuk. Sudah bermain sejak rilis global tapi masih saja sama, tidak merasakan adanya perbaikan sama sekali. Event terus saja bagusin, match making tidak diperbaiki = uninstall. Not worth for your time. Pertimbangkan lagi sistem mudah naik rank, seleksi rank itu diperlukan supaya fair dengan skill asli pemain. Sangat mudah naik rank, sampai di mytic playernya masih berasa diamond. Lawakan macam apa ini.",2024-12-17 03:20:15
Pengguna Google,3,"apasih cok, koneksi turun mulu, padahal pake data lho? tapi malah turun mulu ke kuning, ganggu tau ga? lagi ngerank terpaksa afk gara-gara koneksi turun mulu. perbaikin napa, koneksi tuh",2025-02-21 07:33:37
Pengguna Google,1,banyak drak sistem nya mintak tolong buat yang main solo kasih tim bagus buat yang main nya solo ya developer,2025-03-26 14:55:30
Pengguna Google,2,"Trimksh telah menemani yaa, awalnya penilaian saya dalam game ini sempurna. Dipikir juga event-eventnya bikin menarik...tapi berdasarkan beberapa bulan terakhir ini.. kerap ditemukan player dibawah kemampuan di tier atas..sangat jelas dgn kecakupan level hero dan cara bermain..kejadian ini lebih dari""banyak"" sehingga timbul pertanyaan apakah pembagiannya sudah seimbang?",2024-12-27 06:08:11
Pengguna Google,3,"Ini masalah pada aplikasi game nya. Sering banget ga ada suara saat membuka game. Harus keluar dan masuk lagi agar suara muncul. DAN suaranya kecil banget, padahal volume sudah besar. Dibandingkan game MOBA lain, HOK suaranya lebih kecil. Perangkat saya Poco X6 Pro 5G",2025-01-06 03:48:15
Pengguna Google,5,"mungkin ini masih perkembangan jadi aku maklumi, overall semuanya sudah bagus,tapi aku saranin revamp hero-hero di hok, karena di loading screen atau gambar nya itu kayak ai kan, jadi pas dilihat heronya beda sama di foto skin/Hero nya,tapi gapapa mungkin masih perkembangan ya, mungkin tahun depan bisa di lihat ulasan ku biar menjadi masukan supaya player lain ga bosen liat Hero di hok♥️♥️♥️",2024-12-07 18:47:23
Pengguna Google,4,"perlu ditingkatkan pada event yang lebih baik. HOKI mungkin menentukan, tapi lihat effort untuk menyukai permainan ini. HOK is better another game.",2025-02-08 04:39:33
Pengguna Google,5,sangat bagus bisa di buat mabar hero-heronya kuat semua bagus sekali dapat hero gratis lagi skin-skinnya juga.,2025-01-21 07:33:26
Pengguna Google,5,"menurutku game-nya sudah bagus ,cuma terkendala di ukuran total-nya sekarang karena sudah mencapai 10 GB+ sudah seperti download game MMORPG terbaru padahal dulu pas awal masuk indo ukuran tidak terlalu bengkak seperti ini .lalu terkadang waktu in game suka tiba² frame di beberapa waktu saat war padahal koneksi udah bagus ,🙏🙏🙏 mohon untuk penyesuaian-nya .dan dari segi lain-nya sudah bagus dan saya sangat suka👍",2025-03-24 22:03:26
Pengguna Google,4,"aplikasinya bagus tapi kurangi kayak saat di loby kok ada animasi animasinya itu kayak bikin ngelag di hp kentang, dan HOK harus ngalahin mlbb pokoknya wajib, buat monton bangkrut",2025-03-07 15:53:56
Pengguna Google,1,Saat gameplay role Hero nya di tentukan sistem. jadi ga bisa main Angela. selalu di kasih Gold Lane,2025-04-08 01:56:31
Pengguna Google,5,"Ini soal hero sima yi, ketika pakai skill 1 nya itu badan nya ga bisa diserang atau diapain, jadi gampang kabur nya saat mau kabur pakai skill satu pasti badan nya yg diserang itu aja sih",2025-03-22 13:39:56
Pengguna Google,1,"Jangan kasih tim bot mulu lah, saya tau kalau dikasih bot dengan kehormatan 7, itu juga 2 match making dapet tim bot, kalau buat bot yang jago lah... Jangan setengah setengah, tim nya bot, musuhnya player.",2025-02-06 13:14:17
Pengguna Google,2,Untuk hok game nya udah bagus tapi ada bug yang harus diperbaiki bug nya ketika saat saya bermain gameplay nya bagus bagus aja tapi masalahnya itu map nya kok berubah menjadi warna ungu semua jadi itu bug sangat menggangu bngt tolong untuk hok segera di perbaiki bug nya,2024-12-17 07:13:57
Pengguna Google,5,"sinyalnya kenapa jdi down gini, gaenak banget waktu main dikit² lag :') kurang²in lah botnya, lama² ngebosenin juga tiap main ktemu bot 😌",2025-02-09 20:46:28
Pengguna Google,1,"Saya kasih bintang satu karena ada beberapa saya tidak suka yaitu keamanan,banyak Makai VPN memperburuk jaringan,kedua=sistem jaringan,apalagi jaringan buruk jangan keluar dari game secara otomatis,terima kasih,apalagi sudah perbaiki saya kasih bintang 5",2024-12-20 14:31:13
Pengguna Google,5,game yang sangat bagus dan seru cocok untuk parah yang jomblo kalau main game ini jadi ketagihan dan bisa menghilangkan stres untuk aku game beber bener sangat bagus,2025-02-01 00:19:08
Pengguna Google,2,"Game ini menyajikan banyak fitur yg bagus dan saya sangat suka apa lagi saat ada skin gratis waloupun saya tetap mengeluarkan uang untuk top up itupun sangat memuaskan bagi saya sebagai penikmat skin, tapi entah kenapa untuk permainan sendiri sangat kurang apalagi saat terkena dark sistem sangat jelas perbedaan nya 10x main 2x menang dan setiap kali kalah sering terdeteksi ada pemain yg kurang kompetitif yg sangat menguntungkan bagi lawan. Itulah alasan saya kenapa sempat berheti bermain HOK🙏",2024-11-30 05:57:08
Pengguna Google,1,"Game kocak, banyak dark sistem ,player nya banyak yang suka ngetroll ,niat main game ini biar engga emosi,malah makin emosi lebih buruk dari game sebelah lagi dark sistemnya , tolong lah kalo banyak player kaya dark sistem tuh di tindak tegas ,saya sebagai solo player sangat terbebani, tolong lah ini gimana sistem draf pick nya masa iya dari 10 pertandingan saya ketemu dark sistem 8 kali? Lucu emang game kocak #BUKAN GAME UNTUK SOLO PLAYER",2025-01-13 07:24:19
Pengguna Google,5,sangat sangat seru gamenya dan gamenya sangat sangat gampang dapat skin banyak dan heronya pada mantap-mantap dan cantik-cantik 🌝,2025-03-26 02:51:09
Pengguna Google,1,"Yup, ini game Udah ada mulai tanda tanda dead game. Dari masalah jaringan yang mulai jumping, analog kurang responsif dan bot bot yang meresahkan, di tambah nanti akan ada hero baru garuda yang cuma di ambil dari yin zhen. Kalo memang garuda rilis, kemungkinan besar bakal di bom bintang 1 dan uninstal masal.",2024-11-29 08:46:38
Pengguna Google,2,"kendala saya di game ini pas awal download lagi gamenya lancar"" aja, tapi pas seminggu gak di mainin akhirnya ku mainkan lagi, tapi pas masuk kedalam gamenya layar selalu stun/frezze lama! gak bisa di tekan sana sini layar di dalam game nya, mau main pun susah, aku liat di playstore ini gak ada update jadi binggung! mau ngasih keluhan juga gak bisa karena layar game nya ngefrezze dan ini sangat menyebalkan!",2024-11-09 03:07:06
Pengguna Google,4,"menurut ku bagus , skin ga pelit , efek memuaskan. cuma sinyal aja yang susah. banyak bot jugaa",2025-04-11 14:50:49
Pengguna Google,3,"Game play nya bagus dan keren apa lagi bagi para peminat game MOBA seperti saya, namun kenapa mode gamenya mempengaruhi jaringan nya, seperti mode normal itu jaringannya hijau dan lancar, tapi kalo push rank kenapa jaringannya tidak stabil dan merah kuning trus, padahal kalo gw main di mode normal itu aman² aja. Udah pake apk game boster pun masih merah jaringannya kalo push rank. Padahal jaringan wifi ku lancar² saja",2025-01-09 13:40:46
Pengguna Google,1,"Awal pas gua download nih game ga ada problem sih masih worth it lah gua juga sering menang trus menerus sampe gm sama partyan gua, ko musim sekarang ranked susah naik bintang segitu² ajah, apakah ini marketing developer buat menarik perhatian pemain lainnya agar mendownload game ini? Tolong lah diperbaiki sistemnya developer, udh cape kami para player tersiksa kena dark trus menerus, demi kenyamanan para pemain lainnya agar tidak ada ulasan seperti ini lagi.semoga kedepannya lebih baik lagi bro",2025-01-21 18:09:22
Pengguna Google,1,"Jujur kecewa berat dengan Tencent, sistem matchmaking cukup membuat saya muak, saya diberikan tim layaknya Bot sedangkan musuh layaknya pemain turnamen untuk tier grandmaster, bahkan sistem pembagian Lane juga terasa tidak berguna untuk mengatasi pemain feed. Saya mohon untuk pengertian",2024-12-20 02:55:35
Pengguna Google,4,"setiap ada update selalu ada bug didownload data, terkadang harus re log berkali² supaya bisa mendownload data",2025-03-05 13:23:01
Pengguna Google,1,"Ping makin ga jelas, tim makin ancur, item ga berasa efeknya, Hero ga jelas ga seimbang nya, hati-hati klo udah tier atas selalu di kasih tim bot di rank",2025-03-01 09:42:50
Pengguna Google,1,Tencent tolong kasih tim yang seimbang sama gua dapat timnya beda negara Mulu bot lagi sedangkan musuh dapat berat sebelah Mulu jadi gua stress dan sakit kepala kalau gak berubah gini terus gua akan berhenti main honor of king lagi kalau soal event mah bagus banget cuman gua stressnya karena matchmakingnya gak seimbang,2025-01-18 15:24:19
Pengguna Google,3,"Gameplaynya warnya seru dan grafik ok tpi, tolong recallnya di bikin lebih cepat sedikit,recallnya terlalu lama saya bandingkan pakai recall ketika pulang ke base dan jalan kaki ke base lebih cepat jalan kaki ke basenya, sangat membuang waktu untuk segi gameplay war maupun gameplay defand tower. tolong update selanjutnya di bikin lebih cepat sedikit recallnya. #honor of kings",2024-12-06 00:27:54
Pengguna Google,1,"Sistem Matching yang kacau,, solo selalu dapat tim tolol tidak becus main, tidak tahu lane,, sedangkan lawan musuh party,, belum lagi laporan yang tidak jelas membuat pemotongan point, Hampir kebanyakan semua begitu yang bikin uninstall,,",2025-01-04 15:38:27
Pengguna Google,1,"bagus si iya, tapi tolong perbaiki karena sering crash lag dan juga tambahin fitur sinyal lag biar tim kita tau bahwa aku lag, dan juga optimalisasi UI utama serta event² maupun efek lainnya biar lebih smooth itu saja semoga dibaca trimakasih",2025-01-06 21:07:56
Pengguna Google,1,"Awal instal seru gamenya, lama kelamaan sering crash, apalagi habis match berakhir kadang pas di game play tiba-tiba crash dan saat login lagi game udah berakhir point reputasi jadi berkurang tolong diperbaiki lagi, kalo ndak bakal pensi gua",2025-01-06 17:06:00
Pengguna Google,1,"Game nya menurut saya kurang bagus, karena jika saya telah mengunduh data game nya seperti skin hero atau fitur-fitur lainya pas saya login kembali fitur yg saya unduh harus di unduh ulang, dan untuk dark sistemnya mohon di kurangi karena membuat risih",2024-12-11 05:07:28
Pengguna Google,2,"Helio G99 sudah tidak mampu di grafik high shadow. Padahal awal release lancar, grafiknya enak dipandang. Matchmaking-nya pun juga bobrok. Opsi utama di mid tapi selalu jadi jungle, hard-carry team pula. I'M QUIT, BYE!",2024-11-28 17:35:36
Pengguna Google,4,"Gamenya udah bagus sih, tapi dari segi tampilan ketika 3D agak buruk, soalnya rada kaku lah, dan ga terlalu mirip sama di gambar 2D nya, ini emang agak ngebandingin sih, tapi faktanya beda jauh dari ML yang 3D nya keliatan banget kayak di 2D, kalo bisa disamain biar bagus aja, dan biar makin keren, soalnya aku udah liat semua segi tampilan Hero di HOK ketika 3D, dan efeknya kurang banget, samain kayak yang di sebelah, biar bagus soalnya aku udah lama mainin game sebelah🙏🏻🙃",2024-11-06 05:37:12
Pengguna Google,1,"Hero ga ngotak semua, ngerank juga kebanyakan ketemu sama player yang mainnya gak bener, makanya setiap main ranked selalu kalah, soal skin efek nya emang bagus , tapi kebanyakan yang main pada ga bener🥲",2025-01-18 07:26:48
Pengguna Google,5,"Dari segala aspek game ini memang sudah sangat bagus, akan tetapi saya berharap agar weekly token pass untuk pembeliannya bisa ditumpuk suapaya lebih efisien",2025-02-08 00:13:24
Pengguna Google,1,"gak stabil banget, ngelagnya 5 detik errornya bermenit², giliran relog langsung 2× loading screen, loading yang ke 2 leletnya setengah mati, bener² gak jelass cape banget afk terus padahal test jaringan dapet 20an, apa gunanya itu kalo cuman jadi pajangan doang, buat balik ke game aja gak bisa bahkan lag sedikit langsung error bermenit² sampe akhir, aneh banget, benerin dong pliss gak nyaman banget sumpah",2025-01-09 16:05:02
Pengguna Google,5,"Gamenya udaaaa bagusss bangettt darii segi gameplay,event,grafis,sinyal juga oke,cuma ada 1 keluhan dimana sizenya yg uda sama kayak versi china tapi fitur ui dan lainnya ketinggalan jauh,jadi tolong samain aja kayak versi china daripada size uda 12gb masi updatenya ketinggalan🙏🏻🙏🏻🙏🏻",2025-03-02 14:35:43
Pengguna Google,1,overall game nya udah bagus cuma di bagian match makingnya yang kadang suka jomplang kebanyakan player yang gabisa main dan ga ngerti main kadang suka cape serasa main sendiri gaada tim work nya. saran untuk tambahkan fitur cht ke teman yang baru saja bermain dengan kita tanpa friend list,2025-01-15 13:36:07
Pengguna Google,1,"moba terbaru tp sudah jadi calon game rusak yaa HOK krna di HOK ternyata isi nya DARK SYSTEM semua, dibanding game sebelah disini lebih parah. matchmaking yg tidak seimbang, skill dan kemampuan antar hero tidak seimbang, durasi stun yg terlalu lama, game terlalu berat, in game terasa berat dan lambat saat berjalan, damage yg tidak seimbang, wajar aja kalo sepi player krna emang game nya SE BOBROK itu, masih banyak sekali kekurangan dan masih banyak sekali yg harus diperbaiki untuk kedepan nya",2025-01-05 03:54:40
Pengguna Google,2,"Grafisnya dah oke, cuma kurang di match balancenya. Parah. Coba developer belajar sama moba sebelah punya m**ntoon ngatur balance skill sama timnya gimana. Masih lebih manusiawi ML sih. Kadang HOK baru awal2 dah dapet lawan damage ga ngotak blas. Padahal baru early, apa itu chiter? Kalo iya, parah sih",2025-02-02 02:29:13
Pengguna Google,5,"Halo Developer Saya sangat suka dengan gamenya ,tetapi ada yang harus dibenahi kalo pake data/paketan ngisepny deres banget,kadang pernah satu hari habis 400/500mb itu main game apa nonton YouTube. Pembentukan tim yang tidak adil kaya sy master ketemu mythic nggk adil bet sedangkan tim saya master, kadang pernah main pas masih master ketemu top 100 apa lagi coba kyk gitu. Itu saja semoga dapat membantu. Dan Terimakasih atas game yang sangat seru, kalo bisa banyakin lagi skin gratisnya :):):):)",2024-10-26 10:13:50
Pengguna Google,1,"Sangat tidak masuk akal, saya pemula dan bermain di tier kecil, tapi entah kenapa lawannya begitu sulit dan team tidak kooperatif, sudah berapa kali saya melaporkan pemain lain atas ketidakadilan ini, dan tidak ada tanggapan juga.",2025-03-12 05:06:10
Pengguna Google,4,dari game nya bagus tapi tolong kolaborasi dengan anime jangan sedikit dan coba ada colab dengan naruto dan street Fighter itu saja saran dari saya terimakasih,2025-02-20 13:49:16
Pengguna Google,3,"Kata penjelasan skill karakter ingame kurang jelas tulisannya, penempatannya juga kurang enak, buat yg belajar hero agak ribet juga harus klik waktu pertandingan buat liat effect skill, dll, dipisah lebih bagus, seperti di bagian kanan layar, kurang saat pertarungan, bagusan ml kalo setiap berkurang nya hp musuh/kita saat diserang/nyerang itu kerasa pas lah, kalau hok ya agak gmn gitu mungkin w aja gk cocok, terus icon item fight in game yg harus direvamp biar gk terlalu jadul dan mudah diingat",2025-01-04 14:19:12
Pengguna Google,1,"Tolong di seimbang kan lagi skill Hero nya, terutama efek stun nya lama banget bisa sampe 2 detik kalau pas war mah udah mati duluan. Dan diao chan juga damagenya gak ngotak + berasa darah nya tebal padahal itu mage bukan tank.",2025-01-17 13:41:02
Pengguna Google,1,"Game bagus cuma mengandalkan skin, event, hero & grafik saja? Padahal system in game mu buruk? Match making sangat buruk, bahkan jauh lebih buruk (seperti game beta). Semua rank bisa join saat ranked match (udah ga masuk akal). Untuk masalah yg lain ga ada, tpi utk system in game mu saja yg terlalu buruk & ga ada perbaikan sama sekali. SEMOGA AJA SEPI, MALAH SAYA BERHARAP BNGET.",2024-12-04 17:07:36
Pengguna Google,1,"Parah banget ini game Habis update sama ganti season masih banyak problem seperti mau ganti nama aja ada bug gak bisa di ganti, terus crash terjadi di play game membuat lag forclose Mulu saat rank tolonglah Tencent di perhatikan dan perbaiki lagi",2025-01-10 04:21:53
Pengguna Google,3,"minta tolong perbaiki match nya, sering ketemu temen yang ndk mau kerja sama pas solo terus sinyal bagus malah lag",2025-04-06 11:26:20
Pengguna Google,5,"Untuk event, skin, ping jaringan okelah bagus perfect. next untuk heronya cepat banyakin biar makin rame.. starstone saya udah 500k bejir",2025-02-03 03:06:51
Pengguna Google,2,Untuk grafis ok..tpi match nya apa ya dinilai burik lah karena g sesuai lawan sama level nya.. smua di gabung aja apalagi klo untuk maen solo ya ngeselin banget tpi y maklum jg nama nya game buat waktu santai aja. Kalo buat ngepush enakan ml lah emang udah no1 nya see..,2025-01-19 06:21:14
Pengguna Google,5,"game bagus.. Grafik ok, gak pelit event. mines nya cuman di beberapa fitur aja yg kurang lengkap tapi game ini BAGUS!!!",2025-03-19 05:35:26
Pengguna Google,3,"Kecewa aja sih, sinyal tiba² jadi jelek ga jelas padahal buat yang lain lancar² aja, kelihatan banget servernya yang bermasalah. Selanjutnya plis tambahin fitur buat bot ngemainin Hero yang afk (kayak game sebelah), masa 1 Hero tim malah afk lama banget ga dimainin jadinya ke comeback, tidak semua player hok ga punya kesibukan juga, kalau sibuk di rl dan afk masa heronya cuman diem aja. Udah itu aja min, semoga ditanggapi, selain itu udah bagus kok ini game",2025-01-05 08:11:00
Pengguna Google,3,"Ini game susah,dari mekanik dan penguasaan map,sekali blunder langsung di end musuh.dan kalo main solo lawan nya tidak seimbang banyak yang bermendali emas sama silver bahkan top global,tapi di tim juga biasnya ada tapi ampas entah kenapa,kalo soal bug saya belum pernah merasakan di game ini.",2024-11-23 15:44:16
Pengguna Google,5,setelah sekian lama bermain gem moba saya merasa game honor of kings lebih bagus graviknya dan juga mudah untuk di mainkan apa lagi selalu banyak even skin gratis dan hero hero yang menarik dan skil yang unik tapi aku harap heronya di revamp karna saya tidak melihat hero yang di revamp itu saran dari saya mohon di perbaiki,2025-03-16 01:14:59
Pengguna Google,1,"Males lama-lama, jadi pemain solo susah, apalagi draft pick, kalau hp ram kecil gak bisa nampung game ini lagi, crash, lag, keluar sendiri, DLL males ngejelasinnya, (jangan di ceramahin) emg kamunya liang? Percuma gak akan ada perubahan kalau hpnya kyk gini",2024-11-28 12:49:57
Pengguna Google,1,"Knapa di game gk ada tempat laporan sistem , tiap hari maen ko dapet musuh nya jago jago trus , tapi di kasih tim tolol tolol trus , kapan bisa naik tier lama klaman gk bagus ni game , gak seimbang",2025-03-15 01:36:55
Pengguna Google,3,"Saya sebenarnya sangat suka game ini tapi game ini punya masalah di bagian teknis nya -teks in game tiba tiba nge glitch itu sangat mengganggu match saya tidak bisa membaca informasi apapun ketika dalam match -di bagian performa game ini aneh settingan di hp saya udah terbuka hingga 120 fps tapi ketika di game malah di lock di 50 fps, fyi device saya realme gt 6 tidak ada alasan device saya yg tidak sanggup, tolong diperbaiki -ping nya benar benar tidak stabil",2024-11-26 10:26:57
Pengguna Google,1,"Masak sinyal sering banget troble padahal sinyal bagus, udah gitu kena hukuman ga ngotak, sistemnya di atur lagi dong, yg mana yg afk atau kendala jaringan, gw suka ama gamenya tapi gw benci efek jaringan yg terus kendala waktu main dan hukumanya ga masuk akal padahal gw gara gara jaringan ilang tiba tiba padahal sblmnya lancar banget",2024-11-26 15:39:52
Pengguna Google,3,Gemnya bagus untuk segi grafis nya mantap tapi tolong untuk data nya tolong di perbaiki sesuai kan Menjadi 1GB saja biar gak memakan ruang penyimpanan untuk hero dan sekin nya yang kita punya saja yg di download jangan semua skin itu di download semua terimakasih,2024-11-26 16:44:58
Pengguna Google,3,"Tolong dong fps 30 (standar) stabil di 29-30fps, grafik rata kiri, ping stabil di 16-17ms...rasanya kayak di 300ms+ an, gerakin analog aja karakter heronya baru maju atau jalan setelah 5-7detikan, tolong di optimalkan lagi dan btw ini cuma di update baru ini, kalo sebelumnya sih ngga ada masalah apapun ya menurutku...kalo di pemain lain ngga tau yaa",2025-01-13 02:49:19
Pengguna Google,5,"game bagus,,hiro grtis banyak..satu aja min kalaw bisa bila masuk season baru ga usah unduh dulu langsung d apliksi gamenya kaya game seblah biar ga terlalu ribet",2025-03-05 01:49:17
Pengguna Google,5,"gamenya bagus, banyak event dan hadiah gratis didalamnya,berguna banget buat aku yang player gratisan, tapi sayang ngelag bangett!",2025-02-23 01:30:27
Pengguna Google,1,"Setelah update perangkat sudah tidak mendukung grafik Ultra, jangankan ultra, grafik tinggi saja perangkat sudah tidak Mendukung. Update yang bikin pemain malas untuk bermain dan update yang bikin kurang pemain.",2025-01-09 20:45:06
Pengguna Google,5,"Gamenya seru banget, banyak mini games juga, grafik gamenya juga bagus banget, terus nggk rebutan Role. intinya serulah main ini. Tapi minta tolong kurangi lah Lose Steaknya sama minta tolong ada sistem kalo hero baru nyoba jangan dipake di Rank!! 😉",2025-01-09 06:31:00
Pengguna Google,2,"Game lumayan menyenangkan tapi ada kendala untuk pengunduhan data, saya menyetel untuk unduh data wifi only tapi kenapa pas kita bermain match unduhan data otomatis download menggunakan data jaringan bukan wifi, saya pengguna kouta data kadang aneh setelah selesai match banyak menggunakan kouta data, tolonglah benerin",2024-11-01 10:15:06
Pengguna Google,5,"Ok, sistemnya udah bagus, jadi gak harus rebutan posisi, karna kita bisa atur sendiri 2 posisi mana yg kita sukai, jadi bisa di pilihin sama player selain posisi kita, udah bagus, cuman satu catatan, masih banyak bug yg harus di perbaiki, patah-patah dan keluwesan heronya kurang semut, masalah grafik udah bagus, hanya gerakan setiap heronya kurang smut, dan sering patah patah. Tetap semangat buat curi hati para player.",2024-11-24 23:07:10
Pengguna Google,1,Game nya udh bagus. Tapi tolong untuk dev agar bisa berikan team yang singkron dengan lawan. Capek lama lama gini terus,2025-02-04 18:37:50
Pengguna Google,2,"Grafik dan lain lain nya bagus. Tapi sumpah deh tiap main ranked kenapa suka tiba tiba bug dan tidak ada jaringan, padahal tiap main yang normal lancar jaya. Bikin emosi emang!",2024-11-27 13:13:12
Pengguna Google,4,"Tolong perbaiki pembagian maps nya, masak iyah dapat lawan yg tidak di masuk akal berkali-kali dan sedangkan tim kita sangat buruk dalam bermain tolong kasih yg adil dong dalam pembagian tim🙏🙏",2025-01-31 06:46:44
Pengguna Google,1,"Game jelek,masa login pake akun lama malah bikin akun lagi dari awal, padahl gak pernah bikin pelanggaran, kecewa berat rela top up buat skin tapi skrng malah hilang tanpa sebab",2025-03-10 20:33:43
Pengguna Google,1,gue sangat jecewa sama match macking nya oembagian tim sama musuuh nya kaga seimbang banget.tolong lah miiiin di pertimbaangkan lagi lah masa win streak cuma dikasih 10 atau 15 doang sedngkan lose streak nyampe 20 30 kali anjiing anjiing.sumpah kecewa banget gue.hargailah yang solo player lah.masa kaya nggada hargadirinya lagi pemain solo player.plislah miin match macking nya ituu di perbaiki laagii lah gue sangat sangat kecewaa,2025-02-26 05:52:18
Pengguna Google,1,"Untuk grafik dan gameplay emang bagus, tapi buat pemain solo seperti saya matchmaking nya sangat gak imbang, tim lawan selalu yg sulit tapi dapat tim sendiri seperti bot, gak tau role gak dan mainnya sembrono, pokoknya sistem matcmakingnya sangat ampas , bahkan di bawah ampas sih",2024-12-08 11:34:38
Pengguna Google,1,"walaupun bnyk skin gratisnya ,tapi di match-nya banyak player bot ,saran nih kurangin aja player botnya kasian yg solo player harus ngecarry bot ashhu",2025-03-31 14:02:04
Pengguna Google,1,"Saya ga tau sistem hok itu gimana, masa rank GM serasa masih di platinum, tim gm kok lebih paok ketimbang diamond, tolong lah (Update) Makin parah sistem report yang jelas tidak koperatif malah dianggap tidak kena, saya sudah serius main, tapi tim tidak pernah serius, saya menyesal dan buang-buang waktu buat bermain yang dimana saya ingin ditingkatkan matchmaking nya dan tim yang bagus, tolong lah, ini mah lebih dark system dari game sebelah Maaf ya, memang begitu game ini",2024-12-14 16:32:21
